conversion_id,lead_id,converted,revenue,cost,conversion_date,days_to_convert
743,743,0,0.0,12.29,,
744,744,0,0.0,19.95,,
745,745,0,0.0,39.63,,
746,746,0,0.0,37.8,,
747,747,1,104.02,38.41,2024-02-07,25.0
748,748,0,0.0,19.03,,
749,749,0,0.0,38.91,,
750,750,0,0.0,27.61,,
751,751,0,0.0,12.76,,
752,752,0,0.0,11.62,,
753,753,0,0.0,13.71,,
754,754,1,105.45,24.2,2025-02-27,21.0
755,755,0,0.0,30.77,,
756,756,0,0.0,16.21,,
757,757,0,0.0,27.25,,
758,758,1,113.57,46.73,2024-07-14,28.0
759,759,0,0.0,25.17,,
760,760,0,0.0,17.02,,
761,761,0,0.0,11.65,,
762,762,0,0.0,33.61,,
763,763,0,0.0,36.91,,
764,764,0,0.0,35.56,,
765,765,0,0.0,36.3,,
766,766,0,0.0,17.6,,
767,767,1,106.32,39.22,2025-01-07,14.0
768,768,0,0.0,31.32,,
769,769,0,0.0,36.33,,
770,770,1,114.65,36.98,2025-10-07,21.0
771,771,1,149.29,40.5,2025-03-22,5.0
772,772,0,0.0,30.25,,
773,773,0,0.0,12.63,,
774,774,0,0.0,29.31,,
775,775,0,0.0,21.23,,
776,776,1,148.53,30.0,2025-08-20,21.0
777,777,0,0.0,11.59,,
778,778,0,0.0,35.79,,
779,779,0,0.0,25.61,,
780,780,0,0.0,27.16,,
781,781,0,0.0,13.39,,
782,782,0,0.0,15.66,,
783,783,0,0.0,11.86,,
784,784,0,0.0,27.81,,
785,785,0,0.0,28.06,,
786,786,0,0.0,19.15,,
787,787,1,144.69,58.99,2025-02-12,25.0
788,788,1,151.53,18.43,2025-08-10,26.0
789,789,0,0.0,32.16,,
790,790,1,94.41,34.01,2024-03-15,8.0
791,791,0,0.0,37.16,,
792,792,0,0.0,14.7,,
793,793,0,0.0,27.43,,
794,794,0,0.0,36.48,,
795,795,0,0.0,35.5,,
796,796,0,0.0,11.48,,
797,797,0,0.0,12.8,,
798,798,0,0.0,21.0,,
799,799,0,0.0,34.85,,
800,800,1,55.98,34.66,2025-05-30,4.0
801,801,0,0.0,17.66,,
802,802,1,119.89,54.6,2025-02-15,4.0
803,803,0,0.0,18.1,,
804,804,0,0.0,22.75,,
805,805,0,0.0,36.32,,
806,806,1,85.28,32.36,2024-12-13,4.0
807,807,0,0.0,31.5,,
808,808,0,0.0,20.39,,
809,809,0,0.0,17.94,,
810,810,0,0.0,29.88,,
811,811,1,162.79,52.87,2024-06-15,7.0
812,812,0,0.0,31.61,,
813,813,0,0.0,12.92,,
814,814,0,0.0,32.97,,
815,815,1,154.54,48.23,2024-09-21,7.0
816,816,1,95.1,50.83,2026-01-17,20.0
817,817,0,0.0,17.63,,
818,818,1,146.85,22.96,2025-05-31,29.0
819,819,0,0.0,28.34,,
820,820,1,93.35,37.95,2024-04-26,27.0
821,821,0,0.0,20.06,,
822,822,1,81.37,56.63,2025-01-08,9.0
823,823,0,0.0,33.83,,
824,824,0,0.0,20.53,,
825,825,1,125.67,30.07,2025-04-05,27.0
826,826,0,0.0,31.6,,
827,827,0,0.0,34.35,,
828,828,1,96.77,58.22,2026-01-05,22.0
829,829,0,0.0,36.8,,
830,830,1,50.15,16.16,2024-09-09,19.0
831,831,1,75.96,49.3,2024-02-03,10.0
832,832,0,0.0,28.12,,
833,833,1,95.97,30.87,2025-03-27,7.0
834,834,0,0.0,27.47,,
835,835,0,0.0,27.53,,
836,836,0,0.0,25.72,,
837,837,0,0.0,37.54,,
838,838,1,120.26,46.66,2024-12-31,2.0
839,839,1,124.01,18.19,2025-12-20,14.0
840,840,0,0.0,36.12,,
841,841,0,0.0,34.61,,
842,842,1,132.24,28.76,2024-12-13,15.0
843,843,0,0.0,14.8,,
844,844,1,143.54,40.43,2024-12-25,9.0
845,845,0,0.0,17.05,,
846,846,0,0.0,35.31,,
847,847,1,76.46,58.3,2024-07-02,12.0
848,848,1,92.41,36.61,2025-12-11,28.0
849,849,1,44.26,15.23,2025-06-10,17.0
850,850,0,0.0,16.71,,
851,851,0,0.0,31.83,,
852,852,0,0.0,25.86,,
853,853,0,0.0,11.42,,
854,854,0,0.0,26.23,,
855,855,0,0.0,18.23,,
856,856,0,0.0,26.57,,
857,857,0,0.0,30.11,,
858,858,0,0.0,31.8,,
859,859,0,0.0,12.26,,
860,860,0,0.0,14.88,,
861,861,0,0.0,19.61,,
862,862,0,0.0,29.53,,
863,863,0,0.0,19.02,,
864,864,0,0.0,20.26,,
865,865,0,0.0,33.28,,
866,866,0,0.0,35.25,,
867,867,0,0.0,12.31,,
868,868,1,132.45,22.27,2025-10-09,11.0
869,869,0,0.0,22.27,,
870,870,1,50.99,57.08,2025-01-22,22.0
871,871,0,0.0,34.6,,
872,872,0,0.0,20.46,,
873,873,0,0.0,27.25,,
874,874,0,0.0,15.62,,
875,875,0,0.0,24.95,,
876,876,1,97.76,42.59,2026-01-20,27.0
877,877,0,0.0,34.53,,
878,878,0,0.0,18.74,,
879,879,0,0.0,23.12,,
880,880,1,67.36,41.78,2024-09-23,23.0
881,881,0,0.0,24.74,,
882,882,0,0.0,19.23,,
883,883,1,111.97,27.51,2024-01-29,10.0
884,884,1,121.52,47.31,2025-11-16,10.0
885,885,0,0.0,37.64,,
886,886,0,0.0,29.1,,
887,887,0,0.0,29.83,,
888,888,0,0.0,18.76,,
889,889,1,161.94,31.21,2025-12-03,18.0
890,890,0,0.0,22.0,,
891,891,1,125.74,23.59,2025-12-26,22.0
892,892,1,102.08,37.66,2026-01-23,28.0
893,893,0,0.0,25.73,,
894,894,0,0.0,38.33,,
895,895,1,107.87,53.96,2024-05-11,20.0
896,896,0,0.0,29.92,,
897,897,0,0.0,20.86,,
898,898,0,0.0,13.49,,
899,899,0,0.0,24.67,,
900,900,0,0.0,20.09,,
901,901,0,0.0,25.4,,
902,902,1,124.41,18.38,2025-11-28,4.0
903,903,1,163.48,39.78,2024-01-31,19.0
904,904,1,96.63,28.56,2024-02-09,25.0
905,905,0,0.0,30.35,,
906,906,1,130.03,22.48,2024-11-14,12.0
907,907,0,0.0,26.43,,
908,908,1,86.68,43.15,2025-04-12,7.0
909,909,0,0.0,26.74,,
910,910,0,0.0,21.53,,
911,911,0,0.0,32.6,,
912,912,0,0.0,16.73,,
913,913,0,0.0,18.94,,
914,914,0,0.0,15.27,,
915,915,1,110.08,53.72,2024-05-13,3.0
916,916,0,0.0,18.84,,
917,917,0,0.0,38.66,,
918,918,0,0.0,39.42,,
919,919,0,0.0,23.58,,
920,920,1,84.4,28.98,2024-05-14,7.0
921,921,0,0.0,16.35,,
922,922,0,0.0,23.59,,
923,923,0,0.0,17.29,,
924,924,0,0.0,17.01,,
925,925,1,145.22,32.62,2024-06-20,25.0
926,926,1,105.32,52.96,2025-11-28,16.0
927,927,0,0.0,28.5,,
928,928,0,0.0,10.08,,
929,929,0,0.0,35.87,,
930,930,0,0.0,33.33,,
931,931,1,107.31,54.95,2024-02-06,24.0
932,932,1,37.99,35.33,2024-11-27,7.0
933,933,0,0.0,22.79,,
934,934,0,0.0,16.35,,
935,935,0,0.0,14.14,,
936,936,0,0.0,38.62,,
937,937,1,61.43,55.45,2025-12-27,21.0
938,938,0,0.0,22.58,,
939,939,0,0.0,11.66,,
940,940,0,0.0,36.46,,
941,941,0,0.0,39.84,,
942,942,0,0.0,21.49,,
943,943,0,0.0,34.83,,
944,944,0,0.0,34.49,,
945,945,0,0.0,25.64,,
946,946,1,138.02,36.17,2024-04-17,11.0
947,947,0,0.0,39.47,,
948,948,1,85.67,19.16,2025-10-27,28.0
949,949,1,68.92,40.97,2024-11-04,27.0
950,950,0,0.0,38.37,,
951,951,0,0.0,34.77,,
952,952,0,0.0,11.45,,
953,953,0,0.0,16.62,,
954,954,1,92.83,43.12,2025-12-04,14.0
955,955,0,0.0,24.22,,
956,956,1,69.3,24.68,2025-06-03,28.0
957,957,1,118.05,55.49,2024-01-17,6.0
958,958,0,0.0,11.71,,
959,959,0,0.0,38.15,,
960,960,0,0.0,29.54,,
961,961,1,81.74,54.52,2025-04-08,10.0
962,962,1,159.48,35.24,2025-11-27,19.0
963,963,1,134.07,48.15,2025-04-24,16.0
964,964,0,0.0,26.41,,
965,965,0,0.0,35.13,,
966,966,0,0.0,16.9,,
967,967,1,121.68,55.55,2025-01-22,17.0
968,968,0,0.0,27.94,,
969,969,0,0.0,35.45,,
970,970,1,78.81,23.56,2025-11-13,20.0
971,971,0,0.0,34.47,,
972,972,0,0.0,25.86,,
973,973,0,0.0,39.8,,
974,974,1,128.42,57.92,2024-03-03,3.0
975,975,0,0.0,20.21,,
976,976,1,110.57,24.74,2024-07-21,2.0
977,977,0,0.0,17.59,,
978,978,0,0.0,26.95,,
979,979,0,0.0,19.07,,
980,980,0,0.0,15.85,,
981,981,0,0.0,22.22,,
982,982,1,84.2,46.92,2025-02-28,28.0
983,983,0,0.0,30.73,,
984,984,1,104.98,57.48,2025-01-13,17.0
985,985,0,0.0,10.06,,
986,986,0,0.0,21.0,,
987,987,1,104.9,28.58,2025-09-06,20.0
988,988,0,0.0,30.14,,
989,989,0,0.0,23.58,,
990,990,0,0.0,14.98,,
991,991,1,136.02,52.51,2025-06-13,28.0
992,992,1,141.24,44.32,2025-07-11,29.0
993,993,0,0.0,24.07,,
994,994,0,0.0,10.71,,
995,995,0,0.0,35.07,,
996,996,0,0.0,10.38,,
997,997,0,0.0,27.14,,
998,998,0,0.0,14.06,,
999,999,1,85.21,40.16,2024-10-14,6.0
1000,1000,1,134.26,31.25,2025-06-17,15.0
1001,1001,0,0.0,17.58,,
1002,1002,0,0.0,20.95,,
1003,1003,0,0.0,38.89,,
1004,1004,0,0.0,21.57,,
1005,1005,1,86.78,25.83,2024-03-12,15.0
1006,1006,0,0.0,36.34,,
1007,1007,0,0.0,20.08,,
1008,1008,0,0.0,11.06,,
1009,1009,0,0.0,35.31,,
1010,1010,0,0.0,14.55,,
1011,1011,0,0.0,15.58,,
1012,1012,0,0.0,12.67,,
1013,1013,0,0.0,31.33,,
1014,1014,0,0.0,19.66,,
1015,1015,1,49.96,49.87,2025-08-18,27.0
1016,1016,0,0.0,33.5,,
1017,1017,1,87.5,52.79,2025-06-26,12.0
1018,1018,1,112.65,18.79,2025-06-26,23.0
1019,1019,0,0.0,28.36,,
1020,1020,0,0.0,25.76,,
1021,1021,0,0.0,19.03,,
1022,1022,0,0.0,38.38,,
1023,1023,1,127.23,56.86,2025-10-03,12.0
1024,1024,0,0.0,20.2,,
1025,1025,0,0.0,23.99,,
1026,1026,0,0.0,26.21,,
1027,1027,0,0.0,28.12,,
1028,1028,1,97.79,20.41,2024-03-11,18.0
1029,1029,1,61.35,53.54,2024-11-17,27.0
1030,1030,0,0.0,20.91,,
1031,1031,0,0.0,36.09,,
1032,1032,0,0.0,23.53,,
1033,1033,0,0.0,19.82,,
1034,1034,1,143.91,26.22,2025-04-10,2.0
1035,1035,0,0.0,28.65,,
1036,1036,0,0.0,14.59,,
1037,1037,0,0.0,34.85,,
1038,1038,1,78.25,46.98,2024-08-18,14.0
1039,1039,0,0.0,13.19,,
1040,1040,0,0.0,11.33,,
1041,1041,1,75.87,33.67,2025-01-12,23.0
1042,1042,1,115.74,22.74,2025-03-12,9.0
1043,1043,0,0.0,24.37,,
1044,1044,0,0.0,34.05,,
1045,1045,0,0.0,21.61,,
1046,1046,0,0.0,35.55,,
1047,1047,1,116.31,50.97,2025-06-22,9.0
1048,1048,0,0.0,39.7,,
1049,1049,1,90.77,26.82,2025-08-12,15.0
1050,1050,1,80.03,33.45,2024-03-10,24.0
1051,1051,1,66.06,59.75,2024-09-05,5.0
1052,1052,1,83.29,43.41,2024-11-05,29.0
1053,1053,0,0.0,14.85,,
1054,1054,0,0.0,19.9,,
1055,1055,0,0.0,13.31,,
1056,1056,0,0.0,10.82,,
1057,1057,0,0.0,24.45,,
1058,1058,0,0.0,14.09,,
1059,1059,0,0.0,28.08,,
1060,1060,0,0.0,30.24,,
1061,1061,1,73.95,48.57,2024-08-17,28.0
1062,1062,1,135.46,26.76,2024-11-15,3.0
1063,1063,1,88.57,57.63,2024-12-21,2.0
1064,1064,0,0.0,24.44,,
1065,1065,0,0.0,21.77,,
1066,1066,0,0.0,29.54,,
1067,1067,0,0.0,35.27,,
1068,1068,0,0.0,25.79,,
1069,1069,0,0.0,15.12,,
1070,1070,0,0.0,24.36,,
1071,1071,0,0.0,20.77,,
1072,1072,0,0.0,28.22,,
1073,1073,1,127.14,35.56,2024-11-25,20.0
1074,1074,0,0.0,10.57,,
1075,1075,0,0.0,36.33,,
1076,1076,1,134.7,32.74,2025-05-03,5.0
1077,1077,0,0.0,18.08,,
1078,1078,0,0.0,16.39,,
1079,1079,1,64.74,38.14,2024-03-16,20.0
1080,1080,1,70.2,51.92,2025-04-07,23.0
1081,1081,1,139.26,54.8,2025-12-01,11.0
1082,1082,0,0.0,33.04,,
1083,1083,0,0.0,14.44,,
1084,1084,1,96.04,25.75,2025-01-27,15.0
1085,1085,0,0.0,13.48,,
1086,1086,1,67.95,43.04,2025-07-29,21.0
1087,1087,0,0.0,36.4,,
1088,1088,1,50.11,23.32,2024-11-19,21.0
1089,1089,0,0.0,13.34,,
1090,1090,0,0.0,28.34,,
1091,1091,0,0.0,14.46,,
1092,1092,0,0.0,28.24,,
1093,1093,0,0.0,30.9,,
1094,1094,0,0.0,17.39,,
1095,1095,0,0.0,21.5,,
1096,1096,0,0.0,34.06,,
1097,1097,0,0.0,24.33,,
1098,1098,0,0.0,27.86,,
1099,1099,0,0.0,14.15,,
1100,1100,1,62.41,30.15,2025-09-05,24.0
1101,1101,1,75.08,18.29,2025-11-08,25.0
1102,1102,0,0.0,36.35,,
1103,1103,0,0.0,33.22,,
1104,1104,1,158.47,25.04,2025-11-29,26.0
1105,1105,1,92.52,45.5,2025-11-25,14.0
1106,1106,0,0.0,23.08,,
1107,1107,0,0.0,14.85,,
1108,1108,0,0.0,22.78,,
1109,1109,0,0.0,34.96,,
1110,1110,1,106.18,57.51,2024-12-28,13.0
1111,1111,1,108.73,44.86,2024-05-19,17.0
1112,1112,1,141.15,17.38,2025-12-05,4.0
1113,1113,1,154.8,31.9,2025-07-11,21.0
1114,1114,0,0.0,18.35,,
1115,1115,1,111.0,24.94,2025-07-17,2.0
1116,1116,1,140.78,15.67,2024-06-17,22.0
1117,1117,0,0.0,28.05,,
1118,1118,0,0.0,22.24,,
1119,1119,1,77.25,52.71,2025-05-11,28.0
1120,1120,0,0.0,29.85,,
1121,1121,0,0.0,31.32,,
1122,1122,1,46.56,36.9,2025-10-24,8.0
1123,1123,0,0.0,39.9,,
1124,1124,0,0.0,31.32,,
1125,1125,0,0.0,35.67,,
1126,1126,1,122.99,45.19,2024-11-14,7.0
1127,1127,0,0.0,16.54,,
1128,1128,0,0.0,34.84,,
1129,1129,1,104.33,50.36,2025-05-27,23.0
1130,1130,0,0.0,39.22,,
1131,1131,0,0.0,19.41,,
1132,1132,0,0.0,39.76,,
1133,1133,0,0.0,16.25,,
1134,1134,0,0.0,17.32,,
1135,1135,0,0.0,34.14,,
1136,1136,0,0.0,38.53,,
1137,1137,0,0.0,22.45,,
1138,1138,1,115.47,27.85,2024-12-10,3.0
1139,1139,1,75.35,50.36,2025-12-13,7.0
1140,1140,0,0.0,24.8,,
1141,1141,0,0.0,15.64,,
1142,1142,0,0.0,14.54,,
1143,1143,0,0.0,27.71,,
1144,1144,1,119.2,37.64,2025-06-16,4.0
1145,1145,0,0.0,22.83,,
1146,1146,1,131.35,52.69,2025-07-20,2.0
1147,1147,0,0.0,36.59,,
1148,1148,1,155.71,51.92,2024-06-15,24.0
1149,1149,0,0.0,20.03,,
1150,1150,1,107.07,29.5,2024-08-03,13.0
1151,1151,0,0.0,29.28,,
1152,1152,0,0.0,33.31,,
1153,1153,1,119.78,24.41,2025-09-20,11.0
1154,1154,0,0.0,36.96,,
1155,1155,0,0.0,19.88,,
1156,1156,1,93.36,48.75,2024-11-26,28.0
1157,1157,0,0.0,33.98,,
1158,1158,0,0.0,16.55,,
1159,1159,0,0.0,31.6,,
1160,1160,0,0.0,19.58,,
1161,1161,0,0.0,10.39,,
1162,1162,0,0.0,26.55,,
1163,1163,0,0.0,39.76,,
1164,1164,0,0.0,38.89,,
1165,1165,0,0.0,18.98,,
1166,1166,0,0.0,28.48,,
1167,1167,0,0.0,28.32,,
1168,1168,0,0.0,32.01,,
1169,1169,0,0.0,17.8,,
1170,1170,0,0.0,14.26,,
1171,1171,1,32.0,41.76,2025-10-16,6.0
1172,1172,1,129.84,43.14,2025-09-27,9.0
1173,1173,1,95.34,20.06,2025-10-17,10.0
1174,1174,0,0.0,36.75,,
1175,1175,0,0.0,23.48,,
1176,1176,0,0.0,23.26,,
1177,1177,0,0.0,11.64,,
1178,1178,0,0.0,16.04,,
1179,1179,1,140.64,51.95,2024-01-26,21.0
1180,1180,1,91.79,32.05,2024-08-19,13.0
1181,1181,0,0.0,35.98,,
1182,1182,0,0.0,11.55,,
1183,1183,0,0.0,32.08,,
1184,1184,1,87.89,54.51,2024-12-23,22.0
1185,1185,0,0.0,33.94,,
1186,1186,0,0.0,30.45,,
1187,1187,0,0.0,13.88,,
1188,1188,1,131.98,55.4,2024-06-24,4.0
1189,1189,0,0.0,19.73,,
1190,1190,0,0.0,15.42,,
1191,1191,0,0.0,33.11,,
1192,1192,0,0.0,13.61,,
1193,1193,0,0.0,12.26,,
1194,1194,0,0.0,10.92,,
1195,1195,0,0.0,20.39,,
1196,1196,1,125.14,47.46,2024-11-20,19.0
1197,1197,1,142.11,50.18,2025-11-07,14.0
1198,1198,0,0.0,14.63,,
1199,1199,1,105.21,58.5,2025-10-13,23.0
1200,1200,0,0.0,27.31,,
1201,1201,0,0.0,21.52,,
1202,1202,0,0.0,38.62,,
1203,1203,1,65.59,57.09,2024-03-15,25.0
1204,1204,0,0.0,26.67,,
1205,1205,0,0.0,31.0,,
1206,1206,0,0.0,31.78,,
1207,1207,0,0.0,18.4,,
1208,1208,1,78.75,36.14,2025-11-15,17.0
1209,1209,0,0.0,38.54,,
1210,1210,1,113.52,41.63,2025-12-11,7.0
1211,1211,0,0.0,12.65,,
1212,1212,0,0.0,25.34,,
1213,1213,1,91.83,59.63,2024-10-08,9.0
1214,1214,1,118.11,42.44,2024-04-05,1.0
1215,1215,0,0.0,27.2,,
1216,1216,0,0.0,32.62,,
1217,1217,1,126.92,34.87,2025-02-06,25.0
1218,1218,0,0.0,38.53,,
1219,1219,0,0.0,24.78,,
1220,1220,0,0.0,22.31,,
1221,1221,0,0.0,26.09,,
1222,1222,0,0.0,33.16,,
1223,1223,1,84.42,40.1,2024-11-16,5.0
1224,1224,0,0.0,16.44,,
1225,1225,0,0.0,37.67,,
1226,1226,1,129.14,55.02,2025-11-03,18.0
1227,1227,0,0.0,20.04,,
1228,1228,1,103.41,41.57,2025-06-27,16.0
1229,1229,0,0.0,20.58,,
1230,1230,0,0.0,14.01,,
1231,1231,1,114.58,28.26,2025-09-26,3.0
1232,1232,0,0.0,21.02,,
1233,1233,0,0.0,23.29,,
1234,1234,0,0.0,33.68,,
1235,1235,0,0.0,10.62,,
1236,1236,0,0.0,35.47,,
1237,1237,1,114.01,50.57,2024-10-19,24.0
1238,1238,0,0.0,11.3,,
1239,1239,1,109.64,57.57,2024-05-02,28.0
1240,1240,0,0.0,28.43,,
1241,1241,0,0.0,28.67,,
1242,1242,0,0.0,23.22,,
1243,1243,0,0.0,23.89,,
1244,1244,1,116.75,27.19,2025-02-25,2.0
1245,1245,0,0.0,36.9,,
1246,1246,0,0.0,30.07,,
1247,1247,0,0.0,36.49,,
1248,1248,1,142.17,42.55,2024-12-11,16.0
1249,1249,0,0.0,29.81,,
1250,1250,1,112.46,18.98,2025-06-05,16.0
1251,1251,0,0.0,39.53,,
1252,1252,0,0.0,10.5,,
1253,1253,0,0.0,37.75,,
1254,1254,1,53.71,25.07,2025-01-08,11.0
1255,1255,0,0.0,25.86,,
1256,1256,1,96.99,39.84,2024-10-04,2.0
1257,1257,0,0.0,20.83,,
1258,1258,1,68.45,17.41,2024-12-27,12.0
1259,1259,0,0.0,29.29,,
1260,1260,0,0.0,22.92,,
1261,1261,0,0.0,23.23,,
1262,1262,0,0.0,33.47,,
1263,1263,0,0.0,25.33,,
1264,1264,0,0.0,31.85,,
1265,1265,0,0.0,23.14,,
1266,1266,1,104.07,22.48,2024-09-23,7.0
1267,1267,1,61.74,36.86,2024-04-25,10.0
1268,1268,0,0.0,12.44,,
1269,1269,0,0.0,17.43,,
1270,1270,0,0.0,39.49,,
1271,1271,0,0.0,16.86,,
1272,1272,0,0.0,30.02,,
1273,1273,0,0.0,27.29,,
1274,1274,0,0.0,13.15,,
1275,1275,1,134.58,52.32,2024-07-21,16.0
1276,1276,0,0.0,21.65,,
1277,1277,0,0.0,11.99,,
1278,1278,1,107.09,43.53,2024-01-23,8.0
1279,1279,1,98.85,58.43,2025-12-15,10.0
1280,1280,0,0.0,14.92,,
1281,1281,0,0.0,30.14,,
1282,1282,0,0.0,39.31,,
1283,1283,0,0.0,11.75,,
1284,1284,0,0.0,27.36,,
1285,1285,0,0.0,13.45,,
1286,1286,1,144.61,37.62,2025-11-29,16.0
1287,1287,0,0.0,14.45,,
1288,1288,0,0.0,31.1,,
1289,1289,0,0.0,31.06,,
1290,1290,0,0.0,19.48,,
1291,1291,0,0.0,32.66,,
1292,1292,0,0.0,12.5,,
1293,1293,0,0.0,10.85,,
1294,1294,0,0.0,12.16,,
1295,1295,0,0.0,29.63,,
1296,1296,0,0.0,13.21,,
1297,1297,0,0.0,35.14,,
1298,1298,0,0.0,26.71,,
1299,1299,0,0.0,29.34,,
1300,1300,1,126.63,57.47,2025-06-21,22.0
1301,1301,0,0.0,39.09,,
1302,1302,0,0.0,11.82,,
1303,1303,1,136.44,52.51,2025-01-29,12.0
1304,1304,1,105.43,57.86,2024-11-23,4.0
1305,1305,0,0.0,22.58,,
1306,1306,0,0.0,20.08,,
1307,1307,0,0.0,12.77,,
1308,1308,0,0.0,27.32,,
1309,1309,0,0.0,35.45,,
1310,1310,0,0.0,18.0,,
1311,1311,0,0.0,38.27,,
1312,1312,1,63.7,15.16,2025-02-10,29.0
1313,1313,0,0.0,23.56,,
1314,1314,0,0.0,23.74,,
1315,1315,0,0.0,21.91,,
1316,1316,1,137.04,24.86,2024-09-15,17.0
1317,1317,0,0.0,14.02,,
1318,1318,0,0.0,20.43,,
1319,1319,0,0.0,34.45,,
1320,1320,0,0.0,24.77,,
1321,1321,0,0.0,39.69,,
1322,1322,1,115.12,26.45,2024-02-07,2.0
1323,1323,0,0.0,13.3,,
1324,1324,0,0.0,17.02,,
1325,1325,0,0.0,11.74,,
1326,1326,0,0.0,13.87,,
1327,1327,0,0.0,14.56,,
1328,1328,0,0.0,33.72,,
1329,1329,0,0.0,20.1,,
1330,1330,0,0.0,10.79,,
1331,1331,1,98.04,49.68,2025-07-30,9.0
1332,1332,0,0.0,30.35,,
1333,1333,1,82.39,52.08,2024-04-14,27.0
1334,1334,0,0.0,28.82,,
1335,1335,0,0.0,22.21,,
1336,1336,0,0.0,28.9,,
1337,1337,1,152.88,39.58,2024-02-07,12.0
1338,1338,0,0.0,18.61,,
1339,1339,0,0.0,33.25,,
1340,1340,1,83.1,25.21,2024-07-12,14.0
1341,1341,0,0.0,11.23,,
1342,1342,0,0.0,34.9,,
1343,1343,0,0.0,27.24,,
1344,1344,0,0.0,18.53,,
1345,1345,0,0.0,26.64,,
1346,1346,0,0.0,29.94,,
1347,1347,0,0.0,33.01,,
1348,1348,0,0.0,22.58,,
1349,1349,0,0.0,30.45,,
1350,1350,0,0.0,20.79,,
1351,1351,0,0.0,19.66,,
1352,1352,0,0.0,35.91,,
1353,1353,0,0.0,34.99,,
1354,1354,0,0.0,35.2,,
1355,1355,1,124.05,27.4,2025-01-11,8.0
1356,1356,1,106.77,44.96,2025-12-13,23.0
1357,1357,1,133.34,59.88,2025-08-02,8.0
1358,1358,0,0.0,18.25,,
1359,1359,0,0.0,29.8,,
1360,1360,1,48.47,33.84,2025-08-26,23.0
1361,1361,0,0.0,36.98,,
1362,1362,0,0.0,19.07,,
1363,1363,0,0.0,15.52,,
1364,1364,0,0.0,29.99,,
1365,1365,0,0.0,30.24,,
1366,1366,0,0.0,12.25,,
1367,1367,0,0.0,26.4,,
1368,1368,1,54.08,39.51,2024-06-07,4.0
1369,1369,1,125.96,48.96,2024-04-28,6.0
1370,1370,0,0.0,32.57,,
1371,1371,1,111.0,21.6,2024-02-17,17.0
1372,1372,0,0.0,31.33,,
1373,1373,0,0.0,28.62,,
1374,1374,0,0.0,14.1,,
1375,1375,0,0.0,22.62,,
1376,1376,1,112.74,22.04,2024-12-15,4.0
1377,1377,0,0.0,15.16,,
1378,1378,1,120.96,27.1,2024-05-10,12.0
1379,1379,0,0.0,34.1,,
1380,1380,0,0.0,11.79,,
1381,1381,0,0.0,32.26,,
1382,1382,0,0.0,29.13,,
1383,1383,0,0.0,27.42,,
1384,1384,1,91.2,31.09,2024-11-28,20.0
1385,1385,0,0.0,39.66,,
1386,1386,0,0.0,16.48,,
1387,1387,0,0.0,39.61,,
1388,1388,1,68.4,50.66,2025-08-18,29.0
1389,1389,0,0.0,22.91,,
1390,1390,1,144.3,48.01,2025-05-06,26.0
1391,1391,0,0.0,36.69,,
1392,1392,0,0.0,10.19,,
1393,1393,1,70.58,34.89,2025-06-19,27.0
1394,1394,0,0.0,38.47,,
1395,1395,0,0.0,27.26,,
1396,1396,0,0.0,18.01,,
1397,1397,0,0.0,12.44,,
1398,1398,1,121.41,32.07,2024-12-21,27.0
1399,1399,0,0.0,34.14,,
1400,1400,1,144.52,48.85,2025-05-28,4.0
1401,1401,1,144.84,34.32,2024-01-24,7.0
1402,1402,0,0.0,34.36,,
1403,1403,0,0.0,26.1,,
1404,1404,0,0.0,29.55,,
1405,1405,0,0.0,23.48,,
1406,1406,0,0.0,12.93,,
1407,1407,1,69.56,28.76,2025-07-09,17.0
1408,1408,0,0.0,28.83,,
1409,1409,0,0.0,39.22,,
1410,1410,0,0.0,25.57,,
1411,1411,0,0.0,11.4,,
1412,1412,0,0.0,22.62,,
1413,1413,0,0.0,14.79,,
1414,1414,0,0.0,24.53,,
1415,1415,0,0.0,34.29,,
1416,1416,0,0.0,25.86,,
1417,1417,0,0.0,21.41,,
1418,1418,0,0.0,11.92,,
1419,1419,0,0.0,39.57,,
1420,1420,1,137.49,31.47,2025-02-22,18.0
1421,1421,0,0.0,24.6,,
1422,1422,0,0.0,36.1,,
1423,1423,0,0.0,25.19,,
1424,1424,0,0.0,32.17,,
1425,1425,0,0.0,23.35,,
1426,1426,0,0.0,19.43,,
1427,1427,0,0.0,37.89,,
1428,1428,0,0.0,24.05,,
1429,1429,0,0.0,21.74,,
1430,1430,0,0.0,23.04,,
1431,1431,0,0.0,25.29,,
1432,1432,0,0.0,13.38,,
1433,1433,1,80.09,30.42,2025-03-08,23.0
1434,1434,0,0.0,31.23,,
1435,1435,0,0.0,13.23,,
1436,1436,1,103.77,27.38,2025-06-23,22.0
1437,1437,0,0.0,19.88,,
1438,1438,0,0.0,10.26,,
1439,1439,1,146.98,24.43,2025-12-11,5.0
1440,1440,0,0.0,18.41,,
1441,1441,0,0.0,23.8,,
1442,1442,1,125.38,25.02,2025-09-18,23.0
1443,1443,1,121.33,43.25,2026-01-05,16.0
1444,1444,0,0.0,19.32,,
1445,1445,1,67.98,15.36,2025-04-26,20.0
1446,1446,0,0.0,16.73,,
1447,1447,0,0.0,21.17,,
1448,1448,0,0.0,17.48,,
1449,1449,0,0.0,28.85,,
1450,1450,0,0.0,21.17,,
1451,1451,0,0.0,32.81,,
