customer_id,lead_id,conversion_id,join_date,segment,lifetime_value,churned,churn_date
505,1730,1730,2025-09-06,At-Risk,16352.62,1,2025-11-01
506,1734,1734,2025-07-23,Standard,57373.08,0,
507,1743,1743,2024-03-25,Standard,93189.91,1,2024-08-04
508,1744,1744,2025-06-17,Standard,36340.6,0,
509,1748,1748,2025-11-30,High-Value,198198.85,0,
510,1751,1751,2024-11-06,At-Risk,37789.47,0,
511,1754,1754,2024-02-27,Standard,126939.93,0,
512,1760,1760,2024-12-23,Standard,66806.42,0,
513,1763,1763,2024-11-19,At-Risk,24852.11,0,
514,1768,1768,2024-12-25,Standard,73141.12,0,
515,1771,1771,2025-10-21,At-Risk,22192.69,1,2026-12-06
516,1773,1773,2025-02-24,At-Risk,55242.71,0,
517,1774,1774,2024-04-19,Standard,82424.89,0,
518,1775,1775,2025-10-28,At-Risk,51377.74,0,
519,1780,1780,2025-05-12,Standard,142063.32,0,
520,1791,1791,2025-09-05,Standard,37693.2,0,
521,1792,1792,2025-07-19,Standard,123751.84,0,
522,1795,1795,2024-06-01,Standard,148158.73,0,
523,1804,1804,2025-08-31,Standard,148202.31,0,
524,1805,1805,2026-01-11,Standard,73564.84,0,
525,1807,1807,2024-10-10,Standard,147243.36,0,
526,1808,1808,2025-01-12,At-Risk,24445.42,0,
527,1817,1817,2024-03-05,Standard,226172.96,0,
528,1825,1825,2024-09-17,Standard,41364.22,0,
529,1826,1826,2025-07-13,Standard,103238.23,0,
530,1828,1828,2024-07-14,Standard,48369.46,0,
531,1830,1830,2025-05-22,Standard,51811.24,0,
532,1832,1832,2025-06-02,Standard,70212.69,1,2026-06-19
533,1833,1833,2024-03-04,Standard,51514.59,0,
534,1836,1836,2026-01-21,Standard,104872.84,0,
535,1841,1841,2025-07-01,Standard,46473.39,0,
536,1842,1842,2024-01-22,At-Risk,67831.32,0,
537,1850,1850,2024-11-01,Standard,59440.24,0,
538,1851,1851,2025-01-11,Standard,81419.11,0,
539,1853,1853,2025-01-14,Standard,69737.25,0,
540,1856,1856,2024-05-12,Standard,44048.87,0,
541,1858,1858,2025-01-01,Standard,37453.74,0,
542,1861,1861,2025-03-29,Standard,59840.31,0,
543,1864,1864,2025-11-20,Standard,47817.54,0,
544,1865,1865,2024-06-02,Standard,40515.72,0,
545,1873,1873,2025-02-18,High-Value,299002.7,1,2025-06-25
546,1880,1880,2025-01-07,Standard,67239.9,0,
547,1882,1882,2024-11-28,Standard,89310.24,0,
548,1886,1886,2024-03-30,High-Value,158567.42,0,
549,1887,1887,2025-11-25,Standard,87258.37,0,
550,1892,1892,2024-02-29,Standard,125541.92,0,
551,1895,1895,2024-04-21,At-Risk,42007.76,0,
552,1899,1899,2025-06-25,Standard,39112.73,1,2026-07-25
553,1903,1903,2024-01-21,At-Risk,45588.16,0,
554,1904,1904,2025-12-03,Standard,51095.67,0,
555,1905,1905,2024-08-07,Standard,54080.5,0,
556,1910,1910,2024-12-31,Standard,48128.9,0,
557,1917,1917,2024-04-30,Standard,66964.33,0,
558,1920,1920,2025-08-16,High-Value,243498.35,1,2026-02-16
559,1923,1923,2024-03-14,Standard,37360.83,0,
560,1926,1926,2025-09-19,Standard,62357.65,0,
561,1933,1933,2025-11-29,Standard,47671.61,0,
562,1943,1943,2024-06-27,Standard,67612.61,0,
563,1948,1948,2025-08-22,At-Risk,27695.01,0,
564,1950,1950,2024-05-07,At-Risk,16593.04,0,
565,1953,1953,2024-03-03,Standard,82375.21,0,
566,1961,1961,2025-09-04,Standard,83491.85,0,
567,1962,1962,2024-06-11,At-Risk,18150.02,0,
568,1965,1965,2025-02-12,Standard,193057.16,1,2026-02-07
569,1967,1967,2024-06-02,Standard,54159.68,0,
570,1970,1970,2025-01-03,High-Value,473253.89,0,
571,1971,1971,2024-08-05,At-Risk,27376.49,0,
572,1983,1983,2024-12-25,Standard,55197.6,0,
573,1985,1985,2025-12-19,Standard,67211.32,0,
574,1987,1987,2025-06-21,High-Value,236381.29,0,
575,1991,1991,2025-11-06,Standard,135545.05,0,
576,1999,1999,2024-10-12,Standard,40078.49,1,2025-08-21
577,2003,2003,2025-10-23,Standard,105902.98,0,
578,2009,2009,2024-02-16,Standard,39975.69,0,
579,2022,2022,2025-09-17,High-Value,222300.77,0,
580,2023,2023,2024-05-15,Standard,76000.15,0,
581,2026,2026,2025-07-13,Standard,46504.82,1,2026-11-10
582,2027,2027,2024-06-04,Standard,62698.04,0,
583,2033,2033,2024-05-24,Standard,51916.91,0,
584,2045,2045,2024-02-03,Standard,138253.8,0,
585,2049,2049,2024-05-12,Standard,81645.25,0,
586,2050,2050,2024-06-30,High-Value,287676.28,1,2025-01-27
587,2055,2055,2025-11-03,Standard,174199.38,1,2026-03-12
588,2056,2056,2025-02-04,Standard,89867.93,0,
589,2059,2059,2024-12-02,Standard,93489.11,0,
590,2061,2061,2024-03-17,Standard,125060.18,1,2025-03-20
591,2062,2062,2025-02-19,Standard,31192.83,0,
592,2063,2063,2025-06-06,Standard,60504.19,0,
593,2064,2064,2024-02-28,Standard,79963.01,0,
594,2066,2066,2025-12-23,Standard,68926.88,1,2026-04-19
595,2067,2067,2025-09-11,At-Risk,18671.62,0,
596,2068,2068,2025-08-13,At-Risk,20828.73,0,
597,2071,2071,2025-02-06,Standard,73320.64,1,2026-03-30
598,2077,2077,2024-04-16,At-Risk,13345.9,0,
599,2079,2079,2025-12-17,Standard,69233.1,0,
600,2082,2082,2025-08-31,Standard,59760.59,0,
601,2087,2087,2026-01-27,Standard,33515.93,0,
602,2089,2089,2025-11-06,High-Value,727329.37,0,
603,2090,2090,2024-10-13,Standard,48923.25,0,
604,2091,2091,2024-08-01,Standard,46224.75,0,
605,2092,2092,2024-10-21,Standard,142946.74,0,
606,2095,2095,2025-01-07,At-Risk,25113.66,0,
607,2096,2096,2025-11-09,At-Risk,37689.13,0,
608,2101,2101,2025-03-31,At-Risk,25248.86,0,
609,2102,2102,2024-11-01,At-Risk,22014.04,0,
610,2104,2104,2025-11-19,Standard,87522.87,1,2026-08-17
611,2107,2107,2025-12-01,At-Risk,29475.47,1,2027-07-30
612,2110,2110,2025-12-02,Standard,90165.75,0,
613,2118,2118,2024-12-20,At-Risk,91861.75,0,
614,2121,2121,2024-08-15,Standard,43291.48,0,
615,2123,2123,2024-02-07,Standard,37337.27,0,
616,2124,2124,2025-12-23,Standard,54058.66,0,
617,2129,2129,2024-04-16,At-Risk,27169.3,0,
618,2132,2132,2025-08-10,Standard,37212.86,0,
619,2133,2133,2024-02-24,Standard,69524.51,1,2024-12-05
620,2136,2136,2024-06-01,At-Risk,15757.41,0,
621,2140,2140,2025-12-19,Standard,83549.23,1,2027-01-17
622,2143,2143,2025-08-20,Standard,61420.65,1,2025-12-29
623,2144,2144,2025-10-22,High-Value,269500.14,0,
624,2145,2145,2024-02-15,At-Risk,46379.93,1,2025-06-13
625,2151,2151,2024-10-18,Standard,39606.19,0,
626,2152,2152,2024-08-18,Standard,52594.35,0,
627,2153,2153,2025-04-28,Standard,96695.16,0,
628,2165,2165,2025-05-12,Standard,50393.07,0,
629,2168,2168,2024-06-11,Standard,54723.52,0,
630,2174,2174,2025-06-30,At-Risk,36806.35,1,2027-06-10
631,2175,2175,2024-02-03,Standard,45911.17,1,2025-11-09
632,2180,2180,2024-04-23,At-Risk,62132.97,0,
633,2188,2188,2024-09-16,Standard,44392.21,0,
634,2190,2190,2025-01-01,Standard,49027.03,0,
635,2191,2191,2024-01-31,Standard,64509.88,0,
636,2197,2197,2024-03-07,At-Risk,62018.71,0,
637,2200,2200,2024-02-08,At-Risk,63421.02,1,2024-04-08
638,2206,2206,2024-09-15,Standard,46109.24,0,
639,2212,2212,2024-06-24,Standard,77281.28,0,
640,2213,2213,2025-05-31,Standard,33445.94,0,
641,2216,2216,2024-02-09,Standard,127893.71,1,2024-12-20
642,2218,2218,2026-01-10,Standard,33476.88,0,
643,2221,2221,2025-02-23,Standard,184757.69,1,2025-06-26
644,2227,2227,2025-04-10,At-Risk,42824.49,1,2025-12-28
645,2228,2228,2024-06-04,Standard,63230.11,0,
646,2233,2233,2024-12-22,Standard,102142.51,0,
647,2234,2234,2024-04-29,Standard,69807.56,1,2025-04-08
648,2238,2238,2024-11-02,Standard,63542.52,0,
649,2243,2243,2025-01-31,Standard,70088.01,0,
650,2249,2249,2025-04-04,Standard,49702.67,1,2027-02-04
651,2253,2253,2024-12-16,Standard,72471.8,1,2026-01-29
652,2260,2260,2024-02-21,Standard,52444.59,1,2025-05-31
653,2267,2267,2025-09-26,Standard,88381.94,0,
654,2269,2269,2025-11-02,Standard,27622.37,0,
655,2271,2271,2025-07-15,Standard,192416.94,0,
656,2272,2272,2024-07-11,Standard,51621.8,0,
657,2275,2275,2025-05-13,Standard,67627.98,1,2025-08-07
658,2278,2278,2024-03-30,Standard,103640.37,1,2024-06-08
659,2280,2280,2024-04-19,At-Risk,48276.21,1,2025-01-11
660,2282,2282,2024-08-06,At-Risk,26507.79,0,
661,2294,2294,2024-04-10,At-Risk,30406.71,0,
662,2301,2301,2025-03-07,High-Value,304710.32,1,2026-10-15
663,2302,2302,2024-04-17,Standard,40586.64,0,
664,2307,2307,2025-06-13,Standard,100339.6,0,
665,2308,2308,2025-07-29,Standard,200542.4,0,
666,2311,2311,2024-07-14,At-Risk,31522.7,1,2025-09-03
667,2314,2314,2024-11-21,Standard,25859.69,0,
668,2321,2321,2025-11-18,At-Risk,120546.12,0,
669,2325,2325,2024-04-15,At-Risk,18539.43,0,
670,2332,2332,2024-09-13,Standard,81388.75,0,
671,2334,2334,2024-09-18,Standard,38921.29,0,
672,2339,2339,2024-11-25,Standard,42342.93,0,
673,2344,2344,2025-09-21,At-Risk,66642.9,0,
674,2345,2345,2025-08-21,Standard,66190.33,0,
675,2348,2348,2025-04-08,Standard,61735.19,0,
676,2352,2352,2024-05-09,Standard,40154.23,0,
677,2353,2353,2024-09-26,At-Risk,15508.32,1,2024-11-09
678,2354,2354,2025-07-22,At-Risk,29167.59,1,2027-02-20
679,2358,2358,2025-04-24,Standard,75217.41,0,
680,2360,2360,2024-12-14,At-Risk,16403.24,0,
681,2365,2365,2024-06-20,At-Risk,22097.1,0,
682,2373,2373,2025-09-20,High-Value,342828.62,0,
683,2374,2374,2025-08-12,Standard,72512.53,0,
684,2377,2377,2025-03-10,At-Risk,42995.36,1,2026-03-05
685,2379,2379,2024-04-24,High-Value,244736.2,0,
686,2380,2380,2024-10-13,At-Risk,32547.14,0,
687,2381,2381,2024-07-29,Standard,47401.01,0,
688,2382,2382,2025-02-16,At-Risk,36455.37,0,
689,2384,2384,2024-04-16,Standard,185319.02,0,
690,2389,2389,2024-04-07,Standard,42135.13,0,
691,2396,2396,2024-05-11,Standard,243894.05,0,
692,2398,2398,2025-04-21,Standard,46294.72,0,
693,2401,2401,2025-06-06,Standard,88806.73,1,2025-07-16
694,2402,2402,2024-01-05,Standard,42066.55,1,2024-07-20
695,2409,2409,2025-06-12,At-Risk,35938.27,1,2026-10-05
696,2411,2411,2025-02-19,At-Risk,64430.46,0,
697,2412,2412,2024-03-02,Standard,108792.26,1,2024-09-05
698,2413,2413,2026-01-08,Standard,88042.84,1,2027-06-12
699,2415,2415,2024-08-05,At-Risk,36373.99,0,
700,2416,2416,2024-11-02,Standard,91814.98,1,2026-10-15
701,2417,2417,2025-09-24,High-Value,459187.98,0,
702,2418,2418,2025-12-17,High-Value,304460.47,0,
703,2419,2419,2024-06-11,Standard,87797.88,0,
704,2426,2426,2024-03-27,Standard,49817.98,0,
705,2430,2430,2024-06-10,Standard,135758.96,0,
706,2431,2431,2025-01-27,Standard,61326.64,0,
707,2432,2432,2024-06-10,At-Risk,23863.11,1,2025-06-26
708,2433,2433,2025-06-26,Standard,62303.02,1,2026-05-06
709,2436,2436,2025-05-07,Standard,70668.67,0,
710,2438,2438,2025-12-02,Standard,159910.22,0,
711,2439,2439,2025-10-11,High-Value,273977.04,0,
712,2440,2440,2025-03-01,At-Risk,83963.2,1,2025-10-22
713,2441,2441,2025-02-07,Standard,59347.6,0,
714,2446,2446,2024-08-11,High-Value,259682.23,0,
715,2449,2449,2024-07-11,Standard,61699.9,0,
716,2454,2454,2025-04-16,At-Risk,33876.67,0,
717,2456,2456,2024-08-13,At-Risk,96385.09,0,
718,2462,2462,2024-07-26,At-Risk,59749.04,0,
719,2467,2467,2025-11-06,Standard,67098.25,0,
720,2469,2469,2024-08-25,Standard,211702.12,1,2024-11-26
721,2474,2474,2024-12-17,Standard,272594.5,0,
722,2481,2481,2024-06-16,At-Risk,15682.25,1,2024-12-15
723,2485,2485,2024-07-19,Standard,39051.98,0,
724,2489,2489,2025-09-16,Standard,241202.24,0,
725,2493,2493,2025-10-02,At-Risk,22389.51,0,
726,2494,2494,2024-12-23,Standard,101622.63,0,
727,2496,2496,2025-08-03,Standard,197583.31,0,
728,2503,2503,2024-10-18,Standard,177301.77,0,
729,2507,2507,2025-06-02,Standard,52765.37,0,
730,2515,2515,2025-11-26,Standard,254414.42,0,
731,2517,2517,2024-10-10,Standard,102556.22,1,2025-06-06
732,2519,2519,2025-02-23,Standard,185850.79,0,
733,2524,2524,2025-02-17,Standard,267519.32,1,2027-01-14
734,2530,2530,2025-07-18,Standard,60614.71,0,
735,2532,2532,2025-09-08,At-Risk,83807.31,1,2026-03-16
736,2534,2534,2024-08-13,At-Risk,20250.3,1,2024-09-17
737,2537,2537,2025-09-10,At-Risk,16634.78,1,2027-06-27
738,2542,2542,2024-05-03,Standard,55125.52,1,2025-07-27
739,2547,2547,2025-05-23,Standard,78979.69,0,
740,2548,2548,2025-08-15,At-Risk,80863.8,0,
741,2552,2552,2025-01-24,High-Value,267226.01,0,
742,2556,2556,2024-05-07,Standard,172867.89,0,
743,2557,2557,2024-02-21,Standard,45431.62,0,
744,2561,2561,2024-05-10,Standard,48655.51,0,
745,2573,2573,2025-12-13,Standard,379371.05,0,
746,2574,2574,2024-06-08,Standard,47755.84,0,
747,2575,2575,2024-01-29,At-Risk,29590.68,1,2024-11-17
748,2576,2576,2024-06-01,Standard,99958.22,0,
749,2579,2579,2024-12-26,At-Risk,122118.37,0,
750,2587,2587,2024-09-19,Standard,35415.26,0,
751,2589,2589,2025-01-08,High-Value,264100.94,0,
752,2592,2592,2025-10-01,Standard,133725.73,0,
753,2594,2594,2024-03-01,Standard,306736.41,0,
754,2595,2595,2024-12-31,At-Risk,42091.08,0,
755,2600,2600,2024-01-20,Standard,317055.71,0,
756,2601,2601,2025-01-16,Standard,44338.04,1,2025-03-04
757,2603,2603,2025-04-05,Standard,45596.46,0,
758,2604,2604,2024-07-24,At-Risk,12460.24,0,
759,2605,2605,2024-07-06,Standard,54668.87,0,
760,2611,2611,2025-04-20,Standard,39476.37,0,
761,2614,2614,2024-12-28,Standard,77367.33,0,
762,2617,2617,2025-01-27,Standard,54197.94,0,
763,2621,2621,2025-04-11,At-Risk,43301.4,0,
764,2624,2624,2024-07-22,Standard,62925.56,0,
765,2626,2626,2024-12-18,Standard,82871.06,1,2025-06-24
766,2629,2629,2024-11-27,Standard,249111.14,0,
767,2631,2631,2025-03-19,Standard,203324.23,0,
768,2634,2634,2024-04-14,High-Value,267839.8,0,
769,2635,2635,2025-09-04,High-Value,457713.84,0,
770,2637,2637,2024-06-27,Standard,42026.63,0,
771,2642,2642,2025-06-19,Standard,131215.41,0,
772,2643,2643,2024-07-22,Standard,77500.51,0,
773,2650,2650,2024-05-05,Standard,77064.66,0,
774,2653,2653,2025-06-23,Standard,36198.87,0,
775,2654,2654,2025-12-15,At-Risk,25563.17,1,2026-07-30
776,2655,2655,2024-04-02,At-Risk,48146.49,0,
777,2659,2659,2024-09-05,At-Risk,29576.38,0,
778,2669,2669,2025-07-03,At-Risk,12335.18,1,2026-10-28
779,2670,2670,2025-02-11,Standard,161191.18,0,
780,2673,2673,2025-11-30,At-Risk,17209.71,1,2027-07-04
781,2680,2680,2025-05-23,At-Risk,94089.78,0,
782,2682,2682,2024-10-19,Standard,129647.69,0,
783,2687,2687,2025-09-13,Standard,114733.3,0,
784,2690,2690,2024-06-05,At-Risk,17182.39,0,
785,2693,2693,2025-02-22,Standard,56102.51,0,
786,2702,2702,2024-05-29,High-Value,224822.05,0,
787,2706,2706,2025-09-18,Standard,133691.37,0,
788,2707,2707,2025-08-19,Standard,53425.17,0,
789,2709,2709,2025-07-24,Standard,96068.54,0,
790,2710,2710,2025-04-19,High-Value,252851.34,0,
791,2713,2713,2025-02-24,At-Risk,28257.68,0,
792,2717,2717,2025-10-28,Standard,54420.07,0,
793,2719,2719,2025-06-07,Standard,97895.5,0,
794,2730,2730,2025-01-08,At-Risk,36154.7,1,2026-03-25
795,2733,2733,2025-08-28,Standard,57026.41,0,
796,2735,2735,2025-12-19,Standard,76083.16,0,
797,2736,2736,2025-11-25,Standard,29518.95,0,
798,2738,2738,2024-10-15,Standard,48975.43,0,
799,2742,2742,2024-07-27,Standard,64257.51,0,
800,2746,2746,2024-03-07,Standard,67871.54,0,
801,2754,2754,2025-06-06,At-Risk,44214.83,0,
802,2755,2755,2024-04-05,Standard,79659.21,1,2024-06-08
803,2761,2761,2025-02-08,High-Value,400136.07,0,
804,2768,2768,2025-11-19,At-Risk,29374.66,0,
805,2769,2769,2024-11-19,Standard,183557.06,0,
806,2771,2771,2024-11-17,Standard,41298.45,0,
807,2772,2772,2025-10-17,Standard,79364.44,0,
808,2776,2776,2025-02-13,At-Risk,16017.84,0,
809,2778,2778,2025-07-05,Standard,42014.53,0,
810,2779,2779,2025-06-22,Standard,225406.13,0,
811,2780,2780,2025-12-05,Standard,36010.77,0,
812,2781,2781,2024-12-08,Standard,212129.92,0,
813,2782,2782,2025-10-28,Standard,77381.99,1,2026-05-15
814,2787,2787,2024-05-09,Standard,74903.81,0,
815,2788,2788,2024-11-20,Standard,73947.72,0,
816,2791,2791,2025-04-06,At-Risk,86494.43,0,
817,2792,2792,2025-02-24,Standard,170481.37,0,
818,2796,2796,2024-07-28,Standard,63128.51,0,
819,2805,2805,2024-08-27,At-Risk,49475.85,0,
820,2809,2809,2025-02-24,Standard,45153.51,0,
821,2811,2811,2025-01-01,High-Value,282156.26,0,
822,2812,2812,2024-09-14,Standard,60842.1,0,
823,2814,2814,2025-06-04,At-Risk,12738.05,1,2026-01-14
824,2816,2816,2025-06-13,Standard,31744.82,0,
825,2821,2821,2024-10-08,Standard,103268.87,1,2025-11-12
826,2822,2822,2024-04-02,At-Risk,12515.55,1,2025-06-07
827,2824,2824,2024-04-16,At-Risk,11126.03,0,
828,2825,2825,2025-12-24,Standard,97961.45,1,2027-04-23
829,2830,2830,2024-03-24,Standard,102603.25,0,
830,2834,2834,2024-01-17,Standard,86723.64,0,
831,2840,2840,2025-02-25,At-Risk,17137.2,0,
832,2846,2846,2024-10-09,Standard,85569.23,0,
833,2849,2849,2025-04-08,Standard,46063.0,0,
834,2851,2851,2024-09-09,Standard,114712.84,0,
835,2861,2861,2025-05-25,Standard,41209.24,1,2025-08-10
836,2871,2871,2024-04-05,Standard,33034.59,0,
837,2874,2874,2024-07-23,At-Risk,17236.32,0,
838,2875,2875,2025-10-11,Standard,27154.53,0,
839,2877,2877,2024-12-25,Standard,92407.43,0,
840,2883,2883,2024-08-03,Standard,147991.93,0,
841,2889,2889,2025-12-10,Standard,66733.24,0,
842,2895,2895,2024-10-21,Standard,134561.39,1,2025-07-19
843,2896,2896,2025-05-16,At-Risk,33662.57,0,
844,2905,2905,2024-11-23,Standard,47107.39,0,
845,2907,2907,2025-01-24,Standard,68223.34,0,
846,2916,2916,2024-02-17,Standard,40267.69,1,2025-10-20
847,2917,2917,2024-09-01,Standard,27717.42,0,
848,2919,2919,2025-05-07,Standard,53822.43,0,
849,2925,2925,2024-12-14,Standard,74316.01,0,
850,2927,2927,2025-02-23,Standard,34790.46,0,
851,2929,2929,2025-02-09,Standard,67620.76,0,
852,2935,2935,2024-07-07,Standard,32830.15,0,
853,2937,2937,2024-05-06,At-Risk,32634.93,0,
854,2938,2938,2025-11-03,Standard,65235.69,0,
855,2940,2940,2024-11-18,Standard,39826.92,0,
856,2941,2941,2024-08-05,At-Risk,31276.05,0,
857,2947,2947,2024-06-29,High-Value,210935.92,0,
858,2953,2953,2025-06-13,Standard,89737.1,0,
859,2956,2956,2024-10-15,At-Risk,29624.7,0,
860,2957,2957,2025-05-18,At-Risk,26925.23,0,
861,2962,2962,2025-08-02,At-Risk,99103.11,0,
862,2964,2964,2024-06-21,Standard,92645.89,0,
863,2974,2974,2024-11-26,Standard,59089.18,0,
864,2975,2975,2024-02-23,Standard,113684.81,1,2024-07-21
865,2976,2976,2025-11-19,Standard,60209.42,0,
866,2980,2980,2024-08-26,Standard,70122.28,0,
867,2991,2991,2025-10-23,At-Risk,22473.43,0,
868,2997,2997,2025-01-20,High-Value,254523.85,1,2026-10-01
869,3003,3003,2025-11-17,Standard,132664.87,0,
870,3004,3004,2025-08-14,Standard,92541.93,0,
871,3007,3007,2025-01-30,Standard,49425.33,0,
872,3013,3013,2025-03-16,At-Risk,30737.91,0,
873,3015,3015,2024-03-04,Standard,92315.76,0,
874,3017,3017,2024-07-09,Standard,92769.97,0,
875,3022,3022,2024-08-23,Standard,87953.05,0,
876,3023,3023,2024-03-10,Standard,38845.81,0,
877,3024,3024,2026-01-01,At-Risk,78770.64,1,2026-09-07
878,3029,3029,2026-01-08,Standard,123794.45,0,
879,3032,3032,2024-10-17,Standard,55150.95,0,
880,3034,3034,2024-08-05,Standard,53125.28,0,
881,3035,3035,2025-02-28,Standard,104839.19,0,
882,3040,3040,2025-09-02,Standard,36262.6,0,
883,3042,3042,2025-10-10,Standard,79367.17,0,
884,3049,3049,2026-01-06,High-Value,310803.35,1,2027-04-12
885,3052,3052,2024-01-13,At-Risk,34390.03,1,2024-09-09
886,3053,3053,2025-12-07,Standard,64400.98,0,
887,3054,3054,2025-07-31,Standard,45688.67,0,
888,3056,3056,2025-05-03,At-Risk,39032.3,0,
889,3061,3061,2024-02-06,At-Risk,21095.62,1,2025-06-12
890,3063,3063,2025-04-24,Standard,82948.9,0,
891,3071,3071,2024-09-27,Standard,46487.02,0,
892,3073,3073,2025-06-01,Standard,264422.84,0,
893,3075,3075,2024-02-10,At-Risk,97919.82,1,2025-08-31
894,3076,3076,2024-06-07,Standard,40477.6,0,
895,3079,3079,2024-10-26,At-Risk,22156.91,0,
896,3080,3080,2025-05-10,At-Risk,33338.46,1,2026-08-18
897,3084,3084,2024-12-01,At-Risk,63357.87,0,
898,3092,3092,2025-04-05,At-Risk,24594.42,0,
899,3095,3095,2024-11-28,At-Risk,28351.9,0,
900,3102,3102,2025-07-20,At-Risk,14664.68,0,
901,3105,3105,2024-04-12,Standard,188846.66,0,
902,3106,3106,2024-10-03,Standard,60017.21,0,
903,3107,3107,2024-10-25,At-Risk,39885.29,1,2024-12-31
904,3113,3113,2024-09-24,Standard,70826.32,0,
905,3119,3119,2025-06-30,Standard,46963.56,0,
906,3120,3120,2024-11-22,At-Risk,88372.81,1,2026-10-27
907,3122,3122,2024-08-27,Standard,36223.01,0,
908,3124,3124,2025-05-07,At-Risk,29656.64,0,
909,3127,3127,2025-02-10,Standard,76363.51,0,
910,3129,3129,2025-02-17,Standard,81815.37,0,
911,3130,3130,2024-09-27,Standard,61093.58,0,
912,3131,3131,2025-07-08,Standard,62620.86,1,2027-01-30
913,3139,3139,2025-10-15,At-Risk,32656.72,0,
914,3140,3140,2025-03-29,Standard,184358.53,0,
915,3145,3145,2024-05-21,Standard,90654.11,0,
916,3146,3146,2025-01-21,At-Risk,17558.62,0,
917,3147,3147,2024-03-29,High-Value,254036.46,0,
918,3153,3153,2025-06-08,Standard,66865.92,0,
919,3154,3154,2024-11-19,Standard,84577.99,0,
920,3156,3156,2024-02-07,Standard,69034.27,0,
921,3168,3168,2025-03-22,Standard,40076.74,0,
922,3177,3177,2024-10-07,At-Risk,31426.18,0,
923,3180,3180,2024-12-15,At-Risk,42198.61,0,
924,3181,3181,2025-03-14,Standard,235308.66,0,
925,3190,3190,2024-12-21,Standard,39482.75,0,
926,3192,3192,2025-02-11,Standard,48360.79,1,2025-09-04
927,3193,3193,2025-06-08,Standard,164045.92,0,
928,3196,3196,2024-02-21,Standard,81911.51,0,
929,3197,3197,2024-11-24,At-Risk,155438.46,0,
930,3198,3198,2024-09-25,Standard,60563.98,0,
931,3202,3202,2024-02-13,At-Risk,26966.05,0,
932,3205,3205,2024-09-26,Standard,206693.2,0,
933,3206,3206,2024-03-27,Standard,103561.65,1,2025-12-09
934,3208,3208,2024-07-22,Standard,57558.18,0,
935,3215,3215,2024-11-19,Standard,82649.14,0,
936,3221,3221,2024-06-15,Standard,66261.69,0,
937,3222,3222,2025-12-05,At-Risk,17806.87,1,2026-03-22
938,3224,3224,2024-10-21,Standard,64019.04,0,
939,3227,3227,2024-05-26,At-Risk,146816.84,0,
940,3230,3230,2024-10-13,Standard,71552.3,0,
941,3237,3237,2025-01-10,Standard,108256.15,0,
942,3238,3238,2025-01-10,At-Risk,50175.81,1,2025-12-19
943,3243,3243,2024-09-29,At-Risk,37001.29,0,
944,3245,3245,2025-09-05,At-Risk,109953.97,1,2027-06-19
945,3248,3248,2024-05-07,At-Risk,28292.66,0,
946,3252,3252,2024-02-26,Standard,61320.44,0,
947,3256,3256,2025-05-24,High-Value,222239.3,0,
948,3264,3264,2025-03-15,At-Risk,56891.67,0,
949,3266,3266,2025-01-30,Standard,184282.93,0,
950,3269,3269,2025-02-13,Standard,49517.61,0,
951,3273,3273,2024-10-04,At-Risk,10689.46,0,
952,3274,3274,2025-12-10,Standard,36684.82,0,
953,3278,3278,2024-03-24,At-Risk,89515.52,0,
